query_band,source_id,survey,source_url,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188438528,2459638.8903910415,59638.3852894,12.8312988,0.01583503,4096,zr,166.1138483,38.2088713,0.68900001,0.0209999997,20220228385278,713,0x3,0x1,20.8199997,26.201046,0.0296834745,0.125511453,3.78660698e-05,30,1.02600002,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188526585,2459639.7709475923,59639.2658565,12.8149033,0.0158521552,4096,zr,166.1138728,38.2088736,0.653999984,0.0659999996,20220301265810,713,0x3,0x1,21.1200008,26.2922573,0.0268076807,0.124950744,3.02403878e-05,30,1.09399998,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188549988,2459640.004972345,59639.4998843,12.839407,0.015826581,4096,zr,166.113873,38.208871,1.49399996,-0.023,20220301499873,713,0x3,0x1,19.5599995,26.2769718,0.0470697358,0.124814548,9.99164695e-05,30,1.39699996,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188640185,2459640.906927689,59640.4018519,12.8855543,0.0157787483,4096,zr,166.1138511,38.2088631,1.00800002,0.0689999983,20220302401840,713,0x3,0x1,21.4799995,26.3042107,0.0250899885,0.116882302,2.65791004e-05,30,1.05400002,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188727237,2459641.777435442,59641.2723727,12.9186649,0.0157447066,4096,zr,166.1138704,38.2088676,1.20799994,0.057,20220303272303,713,0x3,0x1,21.5300007,26.3329735,0.0344140045,0.121261746,4.99554044e-05,30,1.06900001,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,188727493,2459641.779993303,59641.2749306,12.9614201,0.0157011077,4096,zr,166.1138333,38.2088665,0.786000013,0.0900000036,20220303274896,713,0x3,0x1,21.5799999,26.2829647,0.0334980972,0.115571551,4.69115366e-05,30,1.06400001,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,192236850,2459676.872175395,59676.3685069,13.2200079,0.0154469479,4096,zr,166.1138109,38.2088475,0.657000005,-0.0160000008,20220407368495,713,0x3,0x1,20.0599995,26.1792145,0.0389642082,0.116419926,6.34012322e-05,30,1.23699999,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,192623798,2459680.7414104575,59680.2379861,13.3063107,0.0153662246,4096,zr,166.1138456,38.208864,0.962000012,0.0410000011,20220411237975,713,0x3,0x1,20.25,26.260622,0.0300228111,0.107629076,3.76195712e-05,30,1.00800002,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,192935857,2459683.8617933793,59683.3585764,13.2780552,0.015392404,4096,zr,166.1138638,38.2088586,1.83099997,0.108999997,20220414358565,713,0x3,0x1,20.4200001,26.2990284,0.039856609,0.085928306,6.81332531e-05,30,1.278,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,193124480,2459685.7478906973,59685.2448032,13.2270546,0.015440275,4096,zr,166.1138497,38.2088489,0.870999992,0.108000003,20220416244803,713,0x3,0x1,20.6800003,26.2996559,0.0302309897,0.110483795,3.80762503e-05,30,1.01600003,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,193432553,2459688.8284018696,59688.3255324,13.1674452,0.0154971834,4096,zr,166.1138366,38.2088653,1.28799999,0.0860000029,20220419325521,713,0x3,0x1,20.8799992,26.2620945,0.0305324756,0.112084329,3.97385011e-05,30,1.19599998,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,194526645,2459699.768497359,59699.2664583,13.0225592,0.0156394914,4097,zr,166.1138787,38.2088704,1.32500005,0.0649999976,20220430266458,713,0x3,0x1,21.6800003,26.2608242,0.0271729883,0.108056463,3.09249081e-05,30,1.10599995,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,195424513,2459708.746446577,59708.2451389,12.994566,0.0156675968,4096,zr,166.11382,38.208879,1.17499995,-0.0149999997,20220509245093,713,0x3,0x1,19.7399998,26.2863083,0.0409627035,0.104355179,7.20974203e-05,30,1.11399996,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,195426422,2459708.765530576,59708.2642245,12.9766941,0.0156856347,4096,zr,166.1138245,38.2089124,0.768999994,-0.00700000022,20220509264167,713,0x3,0x1,19.8099995,26.2643089,0.0403804667,0.121608585,6.95308481e-05,30,1.17200005,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,195822537,2459712.72634458,59712.2253704,13.1362514,0.0155273583,4096,zr,166.1138407,38.2088663,0.736999989,0.0379999988,20220513225324,713,0x3,0x1,20.8099995,26.2646484,0.0272651017,0.114027001,3.11134245e-05,30,1.09300005,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,196320754,2459717.7080982057,59717.2075463,13.2706051,0.0153993499,4096,zr,166.1138585,38.2088683,1.03699994,0.0370000005,20220518207546,713,0x3,0x1,21.2999992,26.2564888,0.0221092477,0.104057476,2.07466383e-05,30,1.08399999,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,196518478,2459719.6851635044,59719.1847801,13.2792702,0.0153912734,4096,zr,166.1138575,38.2088643,0.989000022,0.0939999968,20220520184769,713,0x3,0x1,21.5100002,26.2856712,0.0245872773,0.111139499,2.54668576e-05,30,1.05200005,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,197024319,2459724.743145899,59724.2431944,13.1373272,0.0155263124,4096,zr,166.1138508,38.2088522,1.148,0.0489999987,20220525243183,713,0x3,0x1,21.6000004,26.2500896,0.0270291325,0.104983881,3.08014278e-05,30,1.26199996,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,197219721,2459726.6969955093,59726.1972106,13.0048275,0.0156572722,4096,zr,166.1138628,38.2088402,1.38999999,0.0970000029,20220527197211,713,0x3,0x1,21.7600002,26.321909,0.027510656,0.117545865,3.24436151e-05,30,1.11800003,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,197729060,2459731.789954806,59731.2906019,12.9201136,0.015743224,4096,zr,166.1138442,38.208828,0.990999997,0.0149999997,20220601290602,713,0x3,0x1,20.5100002,26.2006741,0.0296453517,0.114382185,3.73893454e-05,30,1.76300001,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,197922232,2459733.721516976,59733.2223264,12.9171553,0.0157462526,4096,zr,166.1138573,38.2088545,0.824999988,0.0799999982,20220603222315,713,0x3,0x1,21.2800007,26.2863693,0.0226402003,0.108534396,2.18661226e-05,30,1.27999997,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,198220001,2459736.69895402,59736.2000116,12.881547,0.0157828834,4096,zr,166.1138542,38.2088568,0.925000012,0.100000001,20220606199977,713,0x3,0x1,21.3400002,26.2977753,0.0239764694,0.102566898,2.41544749e-05,30,1.21700001,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,198424296,2459738.7417369094,59738.242963,12.9205866,0.0157427378,4096,zr,166.1138554,38.2088551,0.796999991,0.104999997,20220608242963,713,0x3,0x1,20.7099991,26.2119617,0.0256921463,0.10154292,2.84108391e-05,30,1.49100006,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,198619884,2459740.697456826,59740.1988426,13.0077839,0.0156543031,4096,zr,166.1138464,38.2088495,1.00199997,0.0839999989,20220610198843,713,0x3,0x1,20.9200001,26.2491512,0.0297612678,0.108212858,3.68650217e-05,30,1.25899994,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,198824633,2459742.74477982,59742.246331,13.010994,0.0156510808,4096,zr,166.113853,38.2088562,0.476000011,0.064000003,20220612246319,713,0x3,0x1,20.2600002,26.2153988,0.0304689612,0.106454171,3.92297952e-05,30,1.61300004,1
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,201918230,2459773.678605249,59773.1823032,12.8133974,0.0158537328,4096,zr,166.1138524,38.2088551,0.985000014,0.0610000007,20220713182269,713,0x3,0x1,20.3899994,26.2200584,0.0348496921,0.104362153,5.16376422e-05,30,1.84099996,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,201918328,2459773.679588994,59773.183287,12.8432589,0.0158225708,4096,zr,166.1138601,38.2088662,0.81400001,0.0719999969,20220713183252,713,0x3,0x1,20.4599991,26.2180767,0.0303741544,0.114064559,3.97133372e-05,30,1.85399997,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,201918427,2459773.6805727375,59773.1842708,12.8100872,0.0158571973,4096,zr,166.1138394,38.2088567,1.43499994,0.0900000036,20220713184248,713,0x3,0x1,20.4500008,26.2447224,0.0317781754,0.0971595868,4.29310494e-05,30,1.86699998,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,201918525,2459773.681556483,59773.1852546,12.8435755,0.0158222411,4096,zr,166.1138525,38.2088674,0.884000003,0.0810000002,20220713185231,713,0x3,0x1,20.4500008,26.1993885,0.0375831611,0.104452945,6.09449271e-05,30,1.88,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202018156,2459774.6778098047,59774.1815625,12.8005295,0.0158672165,4096,zr,166.1138689,38.2088619,1.079,0.0780000016,20220714181551,713,0x3,0x1,20.2800007,26.1362839,0.0331127197,0.102739751,4.6014924e-05,30,1.86699998,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202018254,2459774.678793548,59774.1825463,12.8081846,0.0158591904,4096,zr,166.1138313,38.2088474,0.818000019,0.057,20220714182523,713,0x3,0x1,20.2700005,26.1259537,0.0377874635,0.109877042,6.1354127e-05,30,1.88,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202018353,2459774.679777295,59774.1835301,12.801506,0.0158661902,4096,zr,166.1138463,38.208853,0.680000007,0.116999999,20220714183495,713,0x3,0x1,20.2900009,26.1262608,0.0337699912,0.104518101,4.79504379e-05,30,1.89400005,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202018451,2459774.680761041,59774.1845139,12.8215742,0.0158451814,4096,zr,166.1138545,38.2088607,1.11600006,0.0439999998,20220714184491,713,0x3,0x1,20.2099991,26.149435,0.0450025015,0.104000874,8.63043679e-05,30,1.90699995,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202018549,2459774.681744789,59774.1854977,12.8122072,0.0158549789,4096,zr,166.1138906,38.2088725,0.499000013,0.0140000004,20220714185475,713,0x3,0x1,19.75,26.124012,0.042589359,0.100046583,7.84978183e-05,30,1.921,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202318381,2459777.6799088707,59777.1838194,12.7689838,0.015900407,4096,zr,166.1138503,38.2088508,1.27999997,0.109999999,20220717183808,713,0x3,0x1,20.7299995,26.0840549,0.0331123881,0.112082414,4.66984748e-05,30,2.01900005,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202716599,2459781.6618914944,59781.1659954,12.7726421,0.0158965457,4096,zr,166.1138395,38.2088566,1.20599997,0.135000005,20220721165984,713,0x3,0x1,19.7700005,26.0969791,0.042041555,0.115223728,7.91359271e-05,30,1.91600001,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202716835,2459781.6642524833,59781.1683565,12.7802048,0.0158885773,4096,zr,166.1138373,38.2088814,0.994000018,0.0289999992,20220721168356,713,0x3,0x1,19.9699993,26.0954552,0.0394640155,0.0992178097,6.68982466e-05,30,1.95000005,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202916491,2459783.6607251484,59783.164919,12.8031797,0.0158644337,4096,zr,166.1138457,38.2088497,1.09200001,0.103,20220723164907,713,0x3,0x1,19.9500008,26.159668,0.0464076698,0.114413202,9.23712796e-05,30,1.98000002,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202916733,2459783.6631440404,59783.167338,12.777853,0.0158910546,4096,zr,166.1138453,38.2088516,1.20099998,0.100000001,20220723167326,713,0x3,0x1,20.2800007,26.1718063,0.0430839583,0.109368503,7.80103219e-05,30,2.01699996,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202916975,2459783.665562833,59783.1697569,12.8124199,0.0158547554,4096,zr,166.1138631,38.2088578,0.999000013,0.0939999968,20220723169757,713,0x3,0x1,20.3299999,26.1683483,0.0354303606,0.10844776,5.36935513e-05,30,2.05599999,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202917217,2459783.667981723,59783.1721759,12.8121719,0.0158550143,4096,zr,166.11383,38.2088621,1.35399997,0.108999997,20220723172176,713,0x3,0x1,20.1499996,26.1268959,0.033751864,0.114331394,4.88186379e-05,30,2.09699988,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,202917460,2459783.6704122154,59783.1746065,12.8113317,0.0158558954,4096,zr,166.1138525,38.208852,0.68599999,0.0520000011,20220723174606,713,0x3,0x1,20.1599998,26.1228294,0.0332414694,0.111498646,4.76264213e-05,30,2.1400001,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203016437,2459784.660138016,59784.164375,12.8192215,0.0158476401,4096,zr,166.1138651,38.208874,1.03499997,0.115000002,20220724164363,713,0x3,0x1,19.6800003,26.088131,0.0552511998,0.106838405,0.000140924836,30,2.01399994,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203016673,2459784.6624990124,59784.1667361,12.7552357,0.0159149319,4096,zr,166.113854,38.2088565,0.82099998,0.0610000007,20220724166736,713,0x3,0x1,20.1000004,26.0913353,0.0544947907,0.104791738,0.000128536849,30,2.05100012,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203016910,2459784.6648716093,59784.1691088,12.7565441,0.0159135479,4096,zr,166.1138569,38.2088439,0.653999984,0.0480000004,20220724169097,713,0x3,0x1,20.2800007,26.0483456,0.0422209166,0.12107759,7.61559641e-05,30,2.09100008,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203017384,2459784.6696052025,59784.1738426,12.7851095,0.0158834159,4096,zr,166.1138432,38.2088473,1.20899999,0.0610000007,20220724173843,713,0x3,0x1,20.5,26.0205936,0.0308522116,0.117522843,4.065967e-05,30,2.17499995,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203316309,2459787.658731423,59787.1630903,12.8197641,0.015847072,4096,zr,166.1138369,38.2088553,0.712000012,0.0520000011,20220727163090,713,0x3,0x1,19.3899994,26.0406551,0.0410988592,0.114570834,8.44030219e-05,30,2.12899995,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203316783,2459787.6634765356,59787.1678356,12.8082933,0.0158590749,4096,zr,166.1138614,38.2088553,1.31599998,0.0299999993,20220727167824,713,0x3,0x1,19.6000004,26.0255013,0.0471354388,0.0941851065,0.000105539351,30,2.21600008,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203317019,2459787.6658376404,59787.1701968,12.8252068,0.0158413872,4096,zr,166.1138362,38.2088571,1.21300006,0.0729999989,20220727170197,713,0x3,0x1,19.9599991,25.9903812,0.0356773473,0.106685527,5.60369517e-05,30,2.26300001,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203317256,2459787.668210148,59787.1725694,12.8065319,0.0158609208,4096,zr,166.1138703,38.208848,0.992999971,0.057,20220727172558,713,0x3,0x1,19.9599991,25.9644833,0.0369976759,0.106318869,5.91072312e-05,30,2.31200004,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203416248,2459788.65809145,59788.1624884,12.7893162,0.0158789903,4096,zr,166.1138055,38.2088592,0.976000011,0.0469999984,20220728162477,713,0x3,0x1,18.9599991,25.9150162,0.039089676,0.116682708,0.00010071326,30,2.16700006,2
r,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=r&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713203100002507,203416722,2459788.6628250685,59788.1672222,12.7588854,0.0159110706,4096,zr,166.1138154,38.2088566,1.14300001,0.0109999999,20220728167211,713,0x3,0x1,19.3500004,25.9077396,0.0419739597,0.145991758,9.12268733e-05,30,2.2579999,2
